"stage","replication","day","n_decisions","daily_rate","cumulative_rate","intensity"
"Post-definitive care",28,21,2,1,0.900826446280992,"High intensity"
"Post-definitive care",28,22,6,1,0.905511811023622,"High intensity"
"Post-definitive care",28,23,7,1,0.91044776119403,"High intensity"
"Post-definitive care",28,24,8,1,0.915492957746479,"High intensity"
"Post-definitive care",28,25,11,1,0.92156862745098,"High intensity"
"Post-definitive care",28,26,5,1,0.924050632911392,"High intensity"
"Post-definitive care",28,27,3,1,0.925465838509317,"High intensity"
"Post-definitive care",28,28,5,1,0.927710843373494,"High intensity"
"Post-definitive care",28,29,7,1,0.930635838150289,"High intensity"
"Post-definitive care",28,30,9,1,0.934065934065934,"High intensity"
"Post-definitive care",29,1,0,NA,NA,"High intensity"
"Post-definitive care",29,2,4,0.25,0.25,"High intensity"
"Post-definitive care",29,3,11,0.727272727272727,0.6,"High intensity"
"Post-definitive care",29,4,7,0.857142857142857,0.681818181818182,"High intensity"
"Post-definitive care",29,5,8,1,0.766666666666667,"High intensity"
"Post-definitive care",29,6,3,1,0.787878787878788,"High intensity"
"Post-definitive care",29,7,5,1,0.815789473684211,"High intensity"
"Post-definitive care",29,8,6,1,0.840909090909091,"High intensity"
"Post-definitive care",29,9,11,1,0.872727272727273,"High intensity"
"Post-definitive care",29,10,9,1,0.890625,"High intensity"
"Post-definitive care",29,11,4,1,0.897058823529412,"High intensity"
"Post-definitive care",29,12,9,1,0.909090909090909,"High intensity"
"Post-definitive care",29,13,4,1,0.91358024691358,"High intensity"
"Post-definitive care",29,14,6,1,0.919540229885057,"High intensity"
"Post-definitive care",29,15,8,1,0.926315789473684,"High intensity"
"Post-definitive care",29,16,9,1,0.932692307692308,"High intensity"
"Post-definitive care",29,17,3,1,0.934579439252336,"High intensity"
"Post-definitive care",29,18,10,1,0.94017094017094,"High intensity"
"Post-definitive care",29,19,6,1,0.943089430894309,"High intensity"
"Post-definitive care",29,20,9,1,0.946969696969697,"High intensity"
"Post-definitive care",29,21,3,1,0.948148148148148,"High intensity"
"Post-definitive care",29,22,10,1,0.951724137931034,"High intensity"
"Post-definitive care",29,23,9,1,0.954545454545455,"High intensity"
"Post-definitive care",29,24,7,1,0.956521739130435,"High intensity"
"Post-definitive care",29,25,11,1,0.959302325581395,"High intensity"
"Post-definitive care",29,26,5,1,0.96045197740113,"High intensity"
"Post-definitive care",29,27,10,1,0.962566844919786,"High intensity"
"Post-definitive care",29,28,7,1,0.963917525773196,"High intensity"
"Post-definitive care",29,29,9,1,0.96551724137931,"High intensity"
"Post-definitive care",29,30,6,1,0.966507177033493,"High intensity"
"Post-definitive care",30,1,10,0.5,0.5,"High intensity"
"Post-definitive care",30,2,8,0.625,0.555555555555556,"High intensity"
"Post-definitive care",30,3,8,0.75,0.615384615384615,"High intensity"
"Post-definitive care",30,4,6,0.666666666666667,0.625,"High intensity"
"Post-definitive care",30,5,4,0.5,0.611111111111111,"High intensity"
"Post-definitive care",30,6,2,0.5,0.605263157894737,"High intensity"
"Post-definitive care",30,7,5,1,0.651162790697674,"High intensity"
"Post-definitive care",30,8,5,1,0.6875,"High intensity"
"Post-definitive care",30,9,9,1,0.736842105263158,"High intensity"
"Post-definitive care",30,10,9,1,0.772727272727273,"High intensity"
"Post-definitive care",30,11,7,1,0.794520547945205,"High intensity"
"Post-definitive care",30,12,6,1,0.810126582278481,"High intensity"
"Post-definitive care",30,13,5,1,0.821428571428571,"High intensity"
"Post-definitive care",30,14,12,1,0.84375,"High intensity"
"Post-definitive care",30,15,5,1,0.851485148514851,"High intensity"
"Post-definitive care",30,16,12,1,0.867256637168142,"High intensity"
"Post-definitive care",30,17,6,1,0.873949579831933,"High intensity"
"Post-definitive care",30,18,3,1,0.877049180327869,"High intensity"
"Post-definitive care",30,19,6,1,0.8828125,"High intensity"
"Post-definitive care",30,20,5,1,0.887218045112782,"High intensity"
"Post-definitive care",30,21,5,1,0.891304347826087,"High intensity"
"Post-definitive care",30,22,9,1,0.897959183673469,"High intensity"
"Post-definitive care",30,23,13,1,0.90625,"High intensity"
"Post-definitive care",30,24,9,1,0.911242603550296,"High intensity"
"Post-definitive care",30,25,9,1,0.915730337078652,"High intensity"
"Post-definitive care",30,26,3,1,0.917127071823204,"High intensity"
"Post-definitive care",30,27,10,1,0.921465968586387,"High intensity"
"Post-definitive care",30,28,8,1,0.924623115577889,"High intensity"
"Post-definitive care",30,29,5,1,0.926470588235294,"High intensity"
"Post-definitive care",30,30,8,1,0.929245283018868,"High intensity"
"Post-definitive care",31,1,2,0,0,"High intensity"
"Post-definitive care",31,2,7,0.571428571428571,0.444444444444444,"High intensity"
"Post-definitive care",31,3,5,1,0.642857142857143,"High intensity"
"Post-definitive care",31,4,11,1,0.8,"High intensity"
"Post-definitive care",31,5,6,1,0.838709677419355,"High intensity"
"Post-definitive care",31,6,12,1,0.883720930232558,"High intensity"
"Post-definitive care",31,7,5,1,0.895833333333333,"High intensity"
"Post-definitive care",31,8,3,1,0.901960784313726,"High intensity"
"Post-definitive care",31,9,8,1,0.915254237288136,"High intensity"
"Post-definitive care",31,10,10,1,0.927536231884058,"High intensity"
"Post-definitive care",31,11,6,1,0.933333333333333,"High intensity"
"Post-definitive care",31,12,10,1,0.941176470588235,"High intensity"
"Post-definitive care",31,13,4,1,0.943820224719101,"High intensity"
"Post-definitive care",31,14,5,1,0.946808510638298,"High intensity"
"Post-definitive care",31,15,10,1,0.951923076923077,"High intensity"
"Post-definitive care",31,16,5,1,0.954128440366973,"High intensity"
"Post-definitive care",31,17,9,1,0.957627118644068,"High intensity"
"Post-definitive care",31,18,7,1,0.96,"High intensity"
"Post-definitive care",31,19,5,1,0.961538461538462,"High intensity"
"Post-definitive care",31,20,6,1,0.963235294117647,"High intensity"
"Post-definitive care",31,21,9,1,0.96551724137931,"High intensity"
"Post-definitive care",31,22,5,1,0.966666666666667,"High intensity"
"Post-definitive care",31,23,12,1,0.969135802469136,"High intensity"
"Post-definitive care",31,24,9,1,0.970760233918129,"High intensity"
"Post-definitive care",31,25,8,1,0.972067039106145,"High intensity"
"Post-definitive care",31,26,5,1,0.972826086956522,"High intensity"
"Post-definitive care",31,27,3,1,0.973262032085562,"High intensity"
"Post-definitive care",31,28,6,1,0.974093264248705,"High intensity"
"Post-definitive care",31,29,5,1,0.974747474747475,"High intensity"
"Post-definitive care",31,30,6,1,0.975490196078431,"High intensity"
"Post-definitive care",32,1,4,0.5,0.5,"High intensity"
"Post-definitive care",32,2,4,0.75,0.625,"High intensity"
"Post-definitive care",32,3,12,1,0.85,"High intensity"
"Post-definitive care",32,4,2,1,0.863636363636364,"High intensity"
"Post-definitive care",32,5,6,1,0.892857142857143,"High intensity"
"Post-definitive care",32,6,7,1,0.914285714285714,"High intensity"
"Post-definitive care",32,7,6,1,0.926829268292683,"High intensity"
"Post-definitive care",32,8,6,1,0.936170212765957,"High intensity"
"Post-definitive care",32,9,6,1,0.943396226415094,"High intensity"
"Post-definitive care",32,10,7,1,0.95,"High intensity"
"Post-definitive care",32,11,12,1,0.958333333333333,"High intensity"
"Post-definitive care",32,12,7,1,0.962025316455696,"High intensity"
"Post-definitive care",32,13,5,1,0.964285714285714,"High intensity"
"Post-definitive care",32,14,1,1,0.964705882352941,"High intensity"
"Post-definitive care",32,15,4,1,0.966292134831461,"High intensity"
"Post-definitive care",32,16,11,1,0.97,"High intensity"
"Post-definitive care",32,17,9,1,0.972477064220184,"High intensity"
"Post-definitive care",32,18,6,1,0.973913043478261,"High intensity"
"Post-definitive care",32,19,4,1,0.974789915966387,"High intensity"
"Post-definitive care",32,20,7,1,0.976190476190476,"High intensity"
"Post-definitive care",32,21,8,1,0.977611940298508,"High intensity"
"Post-definitive care",32,22,7,1,0.978723404255319,"High intensity"
"Post-definitive care",32,23,8,1,0.979865771812081,"High intensity"
"Post-definitive care",32,24,7,1,0.980769230769231,"High intensity"
"Post-definitive care",32,25,4,1,0.98125,"High intensity"
"Post-definitive care",32,26,9,1,0.982248520710059,"High intensity"
"Post-definitive care",32,27,3,1,0.982558139534884,"High intensity"
"Post-definitive care",32,28,4,1,0.982954545454545,"High intensity"
"Post-definitive care",32,29,6,1,0.983516483516483,"High intensity"
"Post-definitive care",32,30,11,1,0.984455958549223,"High intensity"
"Post-definitive care",33,1,3,0.666666666666667,0.666666666666667,"High intensity"
"Post-definitive care",33,2,5,1,0.875,"High intensity"
"Post-definitive care",33,3,4,1,0.916666666666667,"High intensity"
"Post-definitive care",33,4,8,1,0.95,"High intensity"
"Post-definitive care",33,5,5,1,0.96,"High intensity"
"Post-definitive care",33,6,5,1,0.966666666666667,"High intensity"
"Post-definitive care",33,7,6,1,0.972222222222222,"High intensity"
"Post-definitive care",33,8,9,1,0.977777777777778,"High intensity"
"Post-definitive care",33,9,7,1,0.980769230769231,"High intensity"
"Post-definitive care",33,10,11,1,0.984126984126984,"High intensity"
"Post-definitive care",33,11,7,1,0.985714285714286,"High intensity"
"Post-definitive care",33,12,5,1,0.986666666666667,"High intensity"
"Post-definitive care",33,13,6,1,0.987654320987654,"High intensity"
"Post-definitive care",33,14,7,1,0.988636363636364,"High intensity"
"Post-definitive care",33,15,3,1,0.989010989010989,"High intensity"
"Post-definitive care",33,16,8,1,0.98989898989899,"High intensity"
"Post-definitive care",33,17,7,1,0.990566037735849,"High intensity"
"Post-definitive care",33,18,3,1,0.990825688073395,"High intensity"
"Post-definitive care",33,19,3,1,0.991071428571429,"High intensity"
"Post-definitive care",33,20,7,1,0.991596638655462,"High intensity"
"Post-definitive care",33,21,8,1,0.992125984251969,"High intensity"
"Post-definitive care",33,22,10,1,0.992700729927007,"High intensity"
"Post-definitive care",33,23,16,1,0.993464052287582,"High intensity"
"Post-definitive care",33,24,5,1,0.993670886075949,"High intensity"
"Post-definitive care",33,25,5,1,0.993865030674847,"High intensity"
"Post-definitive care",33,26,10,1,0.994219653179191,"High intensity"
"Post-definitive care",33,27,4,1,0.994350282485876,"High intensity"
"Post-definitive care",33,28,11,1,0.99468085106383,"High intensity"
"Post-definitive care",33,29,10,1,0.994949494949495,"High intensity"
"Post-definitive care",33,30,8,1,0.995145631067961,"High intensity"
"Post-definitive care",34,1,4,0.25,0.25,"High intensity"
"Post-definitive care",34,2,4,0.75,0.5,"High intensity"
"Post-definitive care",34,3,9,0.666666666666667,0.588235294117647,"High intensity"
"Post-definitive care",34,4,6,0.833333333333333,0.652173913043478,"High intensity"
"Post-definitive care",34,5,7,0.714285714285714,0.666666666666667,"High intensity"
"Post-definitive care",34,6,11,0.909090909090909,0.731707317073171,"High intensity"
"Post-definitive care",34,7,7,0.857142857142857,0.75,"High intensity"
"Post-definitive care",34,8,8,0.875,0.767857142857143,"High intensity"
"Post-definitive care",34,9,7,0.714285714285714,0.761904761904762,"High intensity"
"Post-definitive care",34,10,8,1,0.788732394366197,"High intensity"
"Post-definitive care",34,11,4,1,0.8,"High intensity"
"Post-definitive care",34,12,4,0.75,0.79746835443038,"High intensity"
"Post-definitive care",34,13,5,1,0.80952380952381,"High intensity"
"Post-definitive care",34,14,3,1,0.816091954022989,"High intensity"
"Post-definitive care",34,15,5,1,0.826086956521739,"High intensity"
"Post-definitive care",34,16,16,1,0.851851851851852,"High intensity"
"Post-definitive care",34,17,9,1,0.863247863247863,"High intensity"
"Post-definitive care",34,18,10,1,0.874015748031496,"High intensity"
"Post-definitive care",34,19,8,1,0.881481481481482,"High intensity"
"Post-definitive care",34,20,4,1,0.884892086330935,"High intensity"
"Post-definitive care",34,21,7,1,0.89041095890411,"High intensity"
"Post-definitive care",34,22,8,1,0.896103896103896,"High intensity"
"Post-definitive care",34,23,7,1,0.900621118012422,"High intensity"
"Post-definitive care",34,24,8,1,0.905325443786982,"High intensity"
"Post-definitive care",34,25,5,1,0.908045977011494,"High intensity"
"Post-definitive care",34,26,6,1,0.911111111111111,"High intensity"
"Post-definitive care",34,27,3,1,0.912568306010929,"High intensity"
"Post-definitive care",34,28,10,1,0.917098445595855,"High intensity"
"Post-definitive care",34,29,8,1,0.920398009950249,"High intensity"
"Post-definitive care",34,30,9,1,0.923809523809524,"High intensity"
"Post-definitive care",35,1,7,0.857142857142857,0.857142857142857,"High intensity"
"Post-definitive care",35,2,8,0.875,0.866666666666667,"High intensity"
"Post-definitive care",35,3,6,0.5,0.761904761904762,"High intensity"
"Post-definitive care",35,4,8,0.75,0.758620689655172,"High intensity"
"Post-definitive care",35,5,6,0.833333333333333,0.771428571428571,"High intensity"
"Post-definitive care",35,6,4,1,0.794871794871795,"High intensity"
"Post-definitive care",35,7,4,1,0.813953488372093,"High intensity"
"Post-definitive care",35,8,12,0.833333333333333,0.818181818181818,"High intensity"
"Post-definitive care",35,9,10,0.7,0.8,"High intensity"
"Post-definitive care",35,10,4,0.75,0.797101449275362,"High intensity"
"Post-definitive care",35,11,12,0.75,0.790123456790123,"High intensity"
"Post-definitive care",35,12,5,1,0.802325581395349,"High intensity"
"Post-definitive care",35,13,7,1,0.817204301075269,"High intensity"
"Post-definitive care",35,14,4,1,0.824742268041237,"High intensity"
"Post-definitive care",35,15,10,1,0.841121495327103,"High intensity"
"Post-definitive care",35,16,12,1,0.857142857142857,"High intensity"
"Post-definitive care",35,17,6,1,0.864,"High intensity"
"Post-definitive care",35,18,3,1,0.8671875,"High intensity"
"Post-definitive care",35,19,3,1,0.870229007633588,"High intensity"
"Post-definitive care",35,20,9,1,0.878571428571429,"High intensity"
"Post-definitive care",35,21,7,1,0.884353741496599,"High intensity"
"Post-definitive care",35,22,4,1,0.887417218543046,"High intensity"
"Post-definitive care",35,23,5,1,0.891025641025641,"High intensity"
"Post-definitive care",35,24,7,1,0.895705521472393,"High intensity"
"Post-definitive care",35,25,7,1,0.9,"High intensity"
"Post-definitive care",35,26,5,1,0.902857142857143,"High intensity"
"Post-definitive care",35,27,6,1,0.906077348066298,"High intensity"
"Post-definitive care",35,28,6,1,0.909090909090909,"High intensity"
"Post-definitive care",35,29,11,1,0.914141414141414,"High intensity"
"Post-definitive care",35,30,6,1,0.916666666666667,"High intensity"
"Post-definitive care",36,1,7,0.857142857142857,0.857142857142857,"High intensity"
"Post-definitive care",36,2,5,0.8,0.833333333333333,"High intensity"
"Post-definitive care",36,3,13,1,0.92,"High intensity"
"Post-definitive care",36,4,7,1,0.9375,"High intensity"
"Post-definitive care",36,5,4,1,0.944444444444444,"High intensity"
"Post-definitive care",36,6,4,1,0.95,"High intensity"
"Post-definitive care",36,7,3,1,0.953488372093023,"High intensity"
"Post-definitive care",36,8,6,1,0.959183673469388,"High intensity"
"Post-definitive care",36,9,12,1,0.967213114754098,"High intensity"
"Post-definitive care",36,10,6,1,0.970149253731343,"High intensity"
"Post-definitive care",36,11,9,1,0.973684210526316,"High intensity"
"Post-definitive care",36,12,3,1,0.974683544303797,"High intensity"
