"i","r2b_ot_q","r2e_ot_q","system_ot_q","transport_q","transport_util"
356,0,1.36059111668811,1.36059111668811,0.00201464040434494,0.197192295952057
357,0,0.850192431304639,0.850192431304639,0.0161247944733284,0.174311664093995
358,0,5.5645287461021,5.5645287461021,0.0638378977510194,0.0936522855124705
359,0,6.0940281463909,6.0940281463909,0.0850283962184095,0.0995021613477537
360,0,1.80808770335947,1.80808770335947,0.067847605931232,0.249282487316133
361,0,10.4965486848701,10.4965486848701,0.0867637504995135,0.104354569819654
362,0,13.3773092941851,13.3773092941851,0.40728786627352,0.147877898872466
363,0,0.726826544130761,0.726826544130761,0.016301664320472,0.122803833553442
364,0,3.73165169632974,3.73165169632974,0.0548247155806649,0.0947411944803775
365,0,17.524788958069,17.524788958069,0.175147422801746,0.139024516043054
366,0,4.14665920174611,4.14665920174611,0.125667540285138,0.10552299727937
367,0,0.937516163477996,0.937516163477996,0.0265129929409922,0.120799571947429
368,0,0.569737681362533,0.569737681362533,0.0328866556871949,0.28187063552937
369,0,10.9144457912978,10.9144457912978,0.239030091737271,0.134821997908084
370,0,1.6731561104778,1.6731561104778,0.0434237311940551,0.161130978303179
371,0,6.53278819359407,6.53278819359407,0.158699438219336,0.119490987739314
372,0,13.5371010847265,13.5371010847265,0.239731754467342,0.124089269791861
373,0,5.05796782621813,5.05796782621813,0.0704849818994547,0.131976113513274
374,0,7.63739350225037,7.63739350225037,0.0767613390492335,0.158860614827174
375,0,4.62741458225122,4.62741458225122,0.107445729616312,0.10009490878518
